,true,predict,make,model,score,alpha
5054,10.16199824768763,10.16199824768763,Nissan,X-Trail,-1.8031106405051697e-30,0
6682,9.825255704266555,9.825255704266553,Nissan,Micra,-0.0039148136312425275,0
199,9.674074388208323,9.674074388208322,Nissan,Micra,-0.0039148136312425275,0
14204,8.817297783866575,8.817297783866575,Nissan,Micra,-0.0039148136312425275,0
2199,9.61547209118311,9.615472091183108,Nissan,Micra,-0.0039148136312425275,0
8949,9.738023112808596,9.738023112808595,Nissan,Micra,-0.0039148136312425275,0
8661,9.047821442478408,9.047821442478408,Nissan,Micra,-0.0039148136312425275,0
2529,9.205327830152639,9.205327830152637,Nissan,Micra,-0.0039148136312425275,0
5789,9.851931065621725,9.851931065621724,Nissan,Micra,-0.0039148136312425275,0
7706,8.88875674784872,8.88875674784872,Nissan,Micra,-0.0039148136312425275,0
4581,9.632334782035558,9.632334782035556,Nissan,Micra,-0.0039148136312425275,0
1591,8.779557455883728,8.77955745588373,Nissan,Micra,-0.0039148136312425275,0
15821,9.301094735244646,9.301094735244646,Nissan,Micra,-0.0039148136312425275,0
15636,9.710812583662682,9.71081258366268,Nissan,Micra,-0.0039148136312425275,0
4844,9.680031452383618,9.680031452383616,Nissan,Micra,-0.0039148136312425275,0
540,9.612466578818832,9.61246657881883,Nissan,Micra,-0.0039148136312425275,0
16013,9.763938087586043,9.76393808758604,Nissan,Micra,-0.0039148136312425275,0
15461,9.61547209118311,9.615472091183108,Nissan,Micra,-0.0039148136312425275,0
7720,9.90323752128092,9.903237521280916,Nissan,Micra,-0.0039148136312425275,0
7300,9.8492953234527,9.849295323452699,Nissan,Micra,-0.0039148136312425275,0
2301,8.691146498539675,8.691146498539677,Nissan,Micra,-0.0039148136312425275,0
3565,8.986571625268054,8.986571625268054,Nissan,Micra,-0.0039148136312425275,0
4570,9.472704636443673,9.472704636443673,Nissan,Micra,-0.0039148136312425275,0
6683,9.740674462130217,9.740674462130215,Nissan,Micra,-0.0039148136312425275,0
9807,9.740674462130217,9.740674462130215,Nissan,Micra,-0.0039148136312425275,0
5964,9.388486557359657,9.388486557359656,Nissan,Micra,-0.0039148136312425275,0
13275,8.980927207648378,8.980927207648378,Nissan,Micra,-0.0039148136312425275,0
3492,9.47231994707559,9.472319947075588,Nissan,Micra,-0.0039148136312425275,0
140,9.5450252980233,9.545025298023297,Nissan,Micra,-0.0039148136312425275,0
3604,9.898475010712584,9.89847501071258,Nissan,Micra,-0.0039148136312425275,0
9346,9.710812583662682,9.71081258366268,Nissan,Micra,-0.0039148136312425275,0
6947,9.851931065621725,9.851931065621724,Nissan,Micra,-0.0039148136312425275,0
5989,9.825255704266555,9.825255704266553,Nissan,Micra,-0.0039148136312425275,0
8141,9.612466578818832,9.61246657881883,Nissan,Micra,-0.0039148136312425275,0
13836,9.099408811268901,9.099408811268901,Nissan,Micra,-0.0039148136312425275,0
9529,9.204825191288073,9.204825191288073,Nissan,Micra,-0.0039148136312425275,0
2271,8.817297783866575,8.817297783866577,Nissan,Micra,-0.0039148136312425275,0
1153,9.825526011066415,9.825526011066414,Nissan,Micra,-0.0039148136312425275,0
11442,9.543234787249512,9.54323478724951,Nissan,Micra,-0.0039148136312425275,0
4226,9.642122788401721,9.64212278840172,Nissan,Micra,-0.0039148136312425275,0
4445,8.83927669058535,8.839276690585352,Nissan,Micra,-0.0039148136312425275,0
15709,9.205327830152639,9.205327830152637,Nissan,Micra,-0.0039148136312425275,0
13601,9.851931065621725,9.851931065621722,Nissan,Micra,-0.0039148136312425275,0
6860,11.141861783579396,10.661264234435302,Nissan,Micra,-0.0039148136312425275,0
16871,9.927936232938437,9.927936232938436,Nissan,Micra,-0.0039148136312425275,0
5522,9.90323752128092,9.903237521280918,Nissan,Micra,-0.0039148136312425275,0
9681,8.88875674784872,8.88875674784872,Nissan,Micra,-0.0039148136312425275,0
16502,8.229511118964457,8.229511118964458,Nissan,Micra,-0.0039148136312425275,0
391,9.740674462130217,9.740674462130215,Nissan,Micra,-0.0039148136312425275,0
793,7.919356190660617,7.9193561906606185,Nissan,Micra,-0.0039148136312425275,0
10216,9.79784922051313,9.797849220513129,Nissan,Micra,-0.0039148136312425275,0
17160,9.254357257392957,9.254357257392956,Nissan,Micra,-0.0039148136312425275,0
9544,9.581903928408666,9.581903928408664,Nissan,Micra,-0.0039148136312425275,0
4843,9.825255704266555,9.825255704266553,Nissan,Micra,-0.0039148136312425275,0
5153,9.648272670221848,9.648272670221846,Nissan,Micra,-0.0039148136312425275,0
4464,9.093806555720231,9.093806555720231,Nissan,Micra,-0.0039148136312425275,0
5817,9.883284845218608,9.883284845218606,Nissan,Micra,-0.0039148136312425275,0
17260,9.158520623246385,9.158520623246384,Nissan,Micra,-0.0039148136312425275,0
4962,9.825255704266555,9.825255704266553,Nissan,Micra,-0.0039148136312425275,0
15467,9.740674462130217,9.740674462130215,Nissan,Micra,-0.0039148136312425275,0
4936,10.146237633489257,10.146237633489255,Nissan,Juke,-3.669120489400055e-31,0
10656,9.67721410821299,9.67721410821299,Nissan,Juke,-3.669120489400055e-31,0
9371,9.674074388208323,9.674074388208323,Nissan,Juke,-3.669120489400055e-31,0
5173,9.60911649193355,9.60911649193355,Nissan,Juke,-3.669120489400055e-31,0
11324,9.205327830152639,9.205327830152639,Nissan,Juke,-3.669120489400055e-31,0
7600,10.203406942652387,10.203406942652387,Nissan,Juke,-3.669120489400055e-31,0
8811,9.67721410821299,9.67721410821299,Nissan,Juke,-3.669120489400055e-31,0
9429,9.680031452383618,9.680031452383618,Nissan,Juke,-3.669120489400055e-31,0
4199,10.16199824768763,10.16199824768763,Nissan,Juke,-3.669120489400055e-31,0
4202,10.302263672493496,10.302263672493496,Nissan,Juke,-3.669120489400055e-31,0
13731,8.691146498539675,8.691146498539677,Nissan,Juke,-3.669120489400055e-31,0
9117,9.85087760226383,9.85087760226383,Nissan,Juke,-3.669120489400055e-31,0
14823,9.205327830152639,9.205327830152639,Nissan,Juke,-3.669120489400055e-31,0
7272,10.165659490817816,10.165659490817816,Nissan,Juke,-3.669120489400055e-31,0
16465,9.543234787249512,9.543234787249512,Nissan,Juke,-3.669120489400055e-31,0
7152,9.510074525452104,9.510074525452104,Nissan,Juke,-3.669120489400055e-31,0
13611,9.67721410821299,9.67721410821299,Nissan,Juke,-3.669120489400055e-31,0
15290,9.677151410322754,9.677151410322754,Nissan,Juke,-3.669120489400055e-31,0
566,9.21024036697585,9.21024036697585,Nissan,Juke,-3.669120489400055e-31,0
14286,10.271596874100524,10.271596874100524,Nissan,Juke,-3.669120489400055e-31,0
9882,10.201553030367597,10.201553030367597,Nissan,Juke,-3.669120489400055e-31,0
13224,10.14348822091676,10.14348822091676,Nissan,Juke,-3.669120489400055e-31,0
5313,9.07680897935166,9.07680897935166,Nissan,Juke,-3.669120489400055e-31,0
10213,10.293839022834245,10.293839022834245,Nissan,Juke,-3.669120489400055e-31,0
13223,10.103362476910984,10.103362476910984,Nissan,Juke,-3.669120489400055e-31,0
12960,10.1226230824528,10.1226230824528,Nissan,Juke,-3.669120489400055e-31,0
12636,10.08351481277671,10.08351481277671,Nissan,Juke,-3.669120489400055e-31,0
4636,9.47262771040802,9.47262771040802,Nissan,Juke,-3.669120489400055e-31,0
1955,9.539644119118783,9.539644119118783,Nissan,Juke,-3.669120489400055e-31,0
12300,10.239781201782993,10.239781201782993,Nissan,Juke,-3.669120489400055e-31,0
12292,9.546455401949554,9.546455401949554,Nissan,Juke,-3.669120489400055e-31,0
11800,9.468851067127684,9.468851067127684,Nissan,Juke,-3.669120489400055e-31,0
12302,10.34158118013602,10.34158118013602,Nissan,Juke,-3.669120489400055e-31,0
12901,9.543163100092235,9.543163100092235,Nissan,Juke,-3.669120489400055e-31,0
17304,9.795345393916424,9.795345393916424,Nissan,Juke,-3.669120489400055e-31,0
2844,9.28266103355581,9.28266103355581,Nissan,Juke,-3.669120489400055e-31,0
8831,9.099408811268901,9.099408811268903,Nissan,Juke,-3.669120489400055e-31,0
9335,9.740674462130217,9.740674462130217,Nissan,Juke,-3.669120489400055e-31,0
11094,9.711055051991444,9.711055051991444,Nissan,Juke,-3.669120489400055e-31,0
299,8.88875674784872,8.88875674784872,Nissan,Juke,-3.669120489400055e-31,0
10478,9.598998361767967,9.598998361767967,Nissan,Juke,-3.669120489400055e-31,0
1900,9.099408811268901,9.099408811268903,Nissan,Juke,-3.669120489400055e-31,0
7471,9.305195902988862,9.305195902988864,Nissan,Juke,-3.669120489400055e-31,0
7917,9.47231994707559,9.47231994707559,Nissan,Note,-3.1554436208840474e-31,0
10481,9.367344120785848,9.367344120785848,Nissan,Note,-3.1554436208840474e-31,0
1766,9.543234787249512,9.543234787249512,Nissan,Note,-3.1554436208840474e-31,0
11194,9.615138591096644,9.615138591096644,Nissan,Note,-3.1554436208840474e-31,0
8477,9.38429367909962,9.38429367909962,Nissan,Note,-3.1554436208840474e-31,0
15863,9.612466578818832,9.612466578818832,Nissan,Note,-3.1554436208840474e-31,0
6888,9.645364282325891,9.645364282325891,Nissan,Note,-3.1554436208840474e-31,0
1409,9.645364282325891,9.645364282325891,Nissan,Note,-3.1554436208840474e-31,0
10473,9.61547209118311,9.61547209118311,Nissan,Note,-3.1554436208840474e-31,0
13936,9.301094735244646,9.301094735244646,Nissan,Note,-3.1554436208840474e-31,0
9936,9.296518068217235,9.296518068217235,Nissan,Note,-3.1554436208840474e-31,0
2908,9.578449693540579,9.578449693540579,Nissan,Note,-3.1554436208840474e-31,0
12598,8.294049640102028,8.294049640102026,Nissan,Note,-3.1554436208840474e-31,0
7417,8.980927207648378,8.980927207648378,Nissan,Note,-3.1554436208840474e-31,0
14740,9.392245175273795,9.392245175273795,Nissan,Note,-3.1554436208840474e-31,0
2917,9.578449693540579,9.578449693540579,Nissan,Note,-3.1554436208840474e-31,0
13789,9.61547209118311,9.61547209118311,Nissan,Note,-3.1554436208840474e-31,0
13907,9.795345393916424,9.795345393916424,Nissan,Note,-3.1554436208840474e-31,0
16394,9.190137664658664,9.190137664658664,Nissan,Note,-3.1554436208840474e-31,0
9975,8.980927207648378,8.980927207648376,Nissan,Note,-3.1554436208840474e-31,0
9039,9.301094735244646,9.301094735244646,Nissan,Note,-3.1554436208840474e-31,0
10131,9.648272670221848,9.648272670221848,Nissan,Note,-3.1554436208840474e-31,0
10947,9.392245175273795,9.392245175273795,Nissan,Note,-3.1554436208840474e-31,0
17188,8.691146498539675,8.691146498539673,Nissan,Note,-3.1554436208840474e-31,0
12758,9.3492323708428,9.3492323708428,Nissan,Note,-3.1554436208840474e-31,0
15713,8.955448122347393,8.955448122347393,Nissan,Note,-3.1554436208840474e-31,0
16423,9.323669057283185,9.323669057283185,Nissan,Note,-3.1554436208840474e-31,0
7498,9.734477009801846,9.734477009801846,Nissan,Note,-3.1554436208840474e-31,0
7036,9.543234787249512,9.543234787249512,Nissan,Note,-3.1554436208840474e-31,0
8616,9.38429367909962,9.38429367909962,Nissan,Note,-3.1554436208840474e-31,0
513,8.980927207648378,8.980927207648378,Nissan,Note,-3.1554436208840474e-31,0
10078,9.73477299914839,9.73477299914839,Nissan,Note,-3.1554436208840474e-31,0
6632,9.5450252980233,9.5450252980233,Nissan,Note,-3.1554436208840474e-31,0
12607,9.159047077588632,9.159047077588632,Nissan,Note,-3.1554436208840474e-31,0
17164,9.392245175273795,9.392245175273795,Nissan,Note,-3.1554436208840474e-31,0
9390,8.948975607841776,8.948975607841774,Nissan,Note,-3.1554436208840474e-31,0
5674,9.680031452383618,9.680031452383618,Nissan,Note,-3.1554436208840474e-31,0
12981,8.986571625268054,8.986571625268054,Nissan,Note,-3.1554436208840474e-31,0
15715,9.413281215972873,9.413281215972873,Nissan,Note,-3.1554436208840474e-31,0
12639,9.615138591096644,9.615138591096644,Nissan,Note,-3.1554436208840474e-31,0
9706,9.612466578818832,9.612466578818832,Nissan,Serena,-1.682903264471492e-30,0
598,9.581214035314728,9.58121403531473,Nissan,Serena,-1.682903264471492e-30,0
14866,10.081215240319855,10.081215240319855,Nissan,Serena,-1.682903264471492e-30,0
9701,9.645364282325891,9.645364282325891,Nissan,Serena,-1.682903264471492e-30,0
10037,9.612466578818832,9.612466578818832,Nissan,Serena,-1.682903264471492e-30,0
6874,9.612466578818832,9.61246657881883,Nissan,Serena,-1.682903264471492e-30,0
11786,9.612466578818832,9.612466578818832,Nissan,Serena,-1.682903264471492e-30,0
6989,9.67721410821299,9.677214108212988,Nissan,Serena,-1.682903264471492e-30,0
11578,9.902987427494446,9.902987427494445,Nissan,Serena,-1.682903264471492e-30,0
9526,9.67721410821299,9.67721410821299,Nissan,Serena,-1.682903264471492e-30,0
11230,9.543234787249512,9.543234787249508,Nissan,Serena,-1.682903264471492e-30,0
6988,9.67721410821299,9.67721410821299,Nissan,Serena,-1.682903264471492e-30,0
6572,9.67721410821299,9.67721410821299,Nissan,Serena,-1.682903264471492e-30,0
5117,9.795345393916424,9.795345393916424,Nissan,Serena,-1.682903264471492e-30,0
1686,9.539644119118783,9.539644119118783,Nissan,Serena,-1.682903264471492e-30,0
1612,10.308619271743055,10.308619271743055,Renault,Kadjar,-1.0273537370320154e-30,0
1091,10.308619271743055,10.308619271743055,Renault,Kadjar,-1.0273537370320154e-30,0
12625,9.989206427938665,9.989206427938665,Renault,Kadjar,-1.0273537370320154e-30,0
5093,9.949893925350283,9.949893925350283,Renault,Kadjar,-1.0273537370320154e-30,0
11916,9.99857043378282,9.99857043378282,Renault,Kadjar,-1.0273537370320154e-30,0
8226,9.949893925350283,9.949893925350283,Renault,Kadjar,-1.0273537370320154e-30,0
10972,10.124629101179664,10.124629101179664,Renault,Kadjar,-1.0273537370320154e-30,0
4450,10.16199824768763,10.16199824768763,Renault,Kadjar,-1.0273537370320154e-30,0
5457,10.274706221915702,10.274706221915702,Renault,Kadjar,-1.0273537370320154e-30,0
1837,9.767094927630573,9.767094927630575,Renault,Kadjar,-1.0273537370320154e-30,0
2428,10.124228219234027,10.124228219234027,Renault,Kadjar,-1.0273537370320154e-30,0
4077,10.274706221915702,10.274706221915702,Renault,Kadjar,-1.0273537370320154e-30,0
13724,9.67721410821299,9.677214108212992,Renault,Kadjar,-1.0273537370320154e-30,0
4505,10.305613759378778,10.305613759378778,Renault,Kadjar,-1.0273537370320154e-30,0
2132,9.612466578818832,9.612466578818834,Renault,Kadjar,-1.0273537370320154e-30,0
5470,10.081633737919603,10.081633737919603,Renault,Kadjar,-1.0273537370320154e-30,0
15961,9.947504437952903,9.947504437952903,Renault,Kadjar,-1.0273537370320154e-30,0
5460,10.274706221915702,10.274706221915702,Renault,Kadjar,-1.0273537370320154e-30,0
8247,9.67721410821299,9.677214108212992,Renault,Kadjar,-1.0273537370320154e-30,0
10598,10.085600754292345,10.085600754292345,Renault,Kadjar,-1.0273537370320154e-30,0
7255,10.533162310140499,10.533162310140497,Renault,Kadjar,-1.0273537370320154e-30,0
533,9.792555991828847,9.792555991828847,Renault,Kadjar,-1.0273537370320154e-30,0
14461,9.883029710633732,9.883029710633734,Renault,Kadjar,-1.0273537370320154e-30,0
97,10.142504453006628,10.142504453006628,Renault,Kadjar,-1.0273537370320154e-30,0
3320,9.795345393916424,9.795345393916426,Renault,Kadjar,-1.0273537370320154e-30,0
4950,10.288749953326773,10.288749953326773,Renault,Kadjar,-1.0273537370320154e-30,0
640,10.085600754292345,10.085600754292345,Renault,Kadjar,-1.0273537370320154e-30,0
4924,9.674074388208323,9.674074388208325,Renault,Kadjar,-1.0273537370320154e-30,0
2906,10.271596874100524,10.271596874100522,Renault,Kadjar,-1.0273537370320154e-30,0
11099,9.67721410821299,9.677214108212992,Renault,Kadjar,-1.0273537370320154e-30,0
15122,10.146433731146518,10.146433731146518,Renault,Kadjar,-1.0273537370320154e-30,0
4585,10.307284603543595,10.307284603543593,Renault,Kadjar,-1.0273537370320154e-30,0
14761,9.954655839110528,9.954655839110528,Renault,Kadjar,-1.0273537370320154e-30,0
11014,9.952039593118293,9.952039593118293,Renault,Kadjar,-1.0273537370320154e-30,0
13211,10.1226230824528,10.1226230824528,Renault,Kadjar,-1.0273537370320154e-30,0
9725,9.768526567102011,9.768526567102013,Renault,Kadjar,-1.0273537370320154e-30,0
15024,9.849559210510572,9.849559210510574,Renault,Kadjar,-1.0273537370320154e-30,0
12622,9.79757132694458,9.79757132694458,Renault,Kadjar,-1.0273537370320154e-30,0
16830,10.124629101179664,10.124629101179664,Renault,Kadjar,-1.0273537370320154e-30,0
4606,9.74090979777877,9.740909797778771,Renault,Kadjar,-1.0273537370320154e-30,0
14356,10.038455412946613,10.038455412946613,Renault,Kadjar,-1.0273537370320154e-30,0
5298,9.99857043378282,9.99857043378282,Renault,Kadjar,-1.0273537370320154e-30,0
15211,10.1226230824528,10.1226230824528,Renault,Kadjar,-1.0273537370320154e-30,0
10601,10.274878680310541,10.274878680310543,Renault,Megane,-0.023092025970330776,0
6375,9.612466578818832,9.61246657881883,Renault,Megane,-0.023092025970330776,0
50,8.846496938558838,8.846496938558838,Renault,Megane,-0.023092025970330776,0
14188,9.90098442231801,9.900984422318013,Renault,Megane,-0.023092025970330776,0
3474,9.735068900911164,9.735068900911164,Renault,Megane,-0.023092025970330776,0
11836,9.90323752128092,9.903237521280921,Renault,Megane,-0.023092025970330776,0
13950,10.236381967809457,10.236381967809459,Renault,Megane,-0.023092025970330776,0
16753,9.795345393916424,9.795345393916424,Renault,Megane,-0.023092025970330776,0
8568,9.849559210510572,9.849559210510574,Renault,Megane,-0.023092025970330776,0
10586,8.465899897028686,8.465899897028686,Renault,Megane,-0.023092025970330776,0
7200,9.996522418503318,9.996522418503321,Renault,Megane,-0.023092025970330776,0
2732,10.220121446937677,10.220121446937679,Renault,Megane,-0.023092025970330776,0
2137,10.43396873396056,10.433968733960555,Renault,Megane,-0.023092025970330776,0
12752,9.975342989636555,9.975342989636557,Renault,Megane,-0.023092025970330776,0
14992,8.691146498539675,8.691146498539679,Renault,Megane,-0.023092025970330776,0
16870,10.19988156558993,10.199881565589932,Renault,Megane,-0.023092025970330776,0
4140,10.1226230824528,10.1226230824528,Renault,Megane,-0.023092025970330776,0
5463,10.1226230824528,10.1226230824528,Renault,Megane,-0.023092025970330776,0
2136,10.46296047312364,10.462960473123635,Renault,Megane,-0.023092025970330776,0
383,9.767094927630573,9.767094927630575,Renault,Megane,-0.023092025970330776,0
1730,6.396929655216146,6.396929655216149,Renault,Megane,-0.023092025970330776,0
8121,9.546098067659527,9.546098067659525,Renault,Megane,-0.023092025970330776,0
9730,10.060063859578225,10.060063859578225,Renault,Megane,-0.023092025970330776,0
12915,8.986571625268054,8.986571625268056,Renault,Megane,-0.023092025970330776,0
15026,8.146129510025405,7.247118437256233,Renault,Megane,-0.023092025970330776,0
2276,8.691146498539675,8.691146498539679,Renault,Megane,-0.023092025970330776,0
4340,9.350102314351341,9.350102314351343,Renault,Megane,-0.023092025970330776,0
15135,9.158625936289503,9.158625936289503,Renault,Megane,-0.023092025970330776,0
824,9.305195902988862,9.305195902988864,Renault,Megane,-0.023092025970330776,0
2554,9.536040511615484,9.536040511615486,Renault,Megane,-0.023092025970330776,0
2289,8.980927207648378,8.980927207648376,Renault,Megane,-0.023092025970330776,0
16616,10.16199824768763,10.161998247687631,Renault,Megane,-0.023092025970330776,0
16891,9.795345393916424,9.795345393916424,Renault,Megane,-0.023092025970330776,0
13648,9.104424146384634,9.104424146384634,Renault,Megane,-0.023092025970330776,0
2765,10.307284603543595,10.307284603543597,Renault,Megane,-0.023092025970330776,0
7708,9.468851067127684,9.468851067127684,Renault,Captur,-5.660028940109055e-05,0
1275,9.735068900911164,9.735068900911163,Renault,Captur,-5.660028940109055e-05,0
5018,9.388486557359657,9.388486557359657,Renault,Captur,-5.660028940109055e-05,0
16096,10.081633737919603,10.081633737919601,Renault,Captur,-5.660028940109055e-05,0
4896,10.038368034729945,10.038368034729945,Renault,Captur,-5.660028940109055e-05,0
13120,10.326956285083867,10.326956285083867,Renault,Captur,-5.660028940109055e-05,0
10524,9.90098442231801,9.90098442231801,Renault,Captur,-5.660028940109055e-05,0
6681,9.680031452383618,9.680031452383618,Renault,Captur,-5.660028940109055e-05,0
13820,10.106020149946213,10.106020149946211,Renault,Captur,-5.660028940109055e-05,0
7038,9.506660032823548,9.506660032823548,Renault,Captur,-5.660028940109055e-05,0
17290,9.851931065621725,9.851931065621725,Renault,Captur,-5.660028940109055e-05,0
12316,9.90323752128092,9.90323752128092,Renault,Captur,-5.660028940109055e-05,0
7335,9.90323752128092,9.90323752128092,Renault,Captur,-5.660028940109055e-05,0
11316,9.205327830152639,9.20532783015264,Renault,Captur,-5.660028940109055e-05,0
9354,9.994241915804592,9.994241915804592,Renault,Captur,-5.660028940109055e-05,0
4817,10.16199824768763,10.161998247687627,Renault,Captur,-5.660028940109055e-05,0
9202,10.163926888594034,10.163926888594032,Renault,Captur,-5.660028940109055e-05,0
14617,10.236381967809457,10.236381967809457,Renault,Captur,-5.660028940109055e-05,0
9509,9.792555991828847,9.792555991828847,Renault,Captur,-5.660028940109055e-05,0
7626,9.851931065621725,9.851931065621725,Renault,Captur,-5.660028940109055e-05,0
7334,9.975575628930383,9.975575628930384,Renault,Captur,-5.660028940109055e-05,0
13952,9.104424146384634,9.104424146384634,Renault,Captur,-5.660028940109055e-05,0
478,9.79784922051313,9.797849220513132,Renault,Captur,-5.660028940109055e-05,0
7722,9.740674462130217,9.740674462130217,Renault,Captur,-5.660028940109055e-05,0
11430,9.612466578818832,9.612466578818832,Renault,Captur,-5.660028940109055e-05,0
8590,9.21024036697585,9.21024036697585,Renault,Captur,-5.660028940109055e-05,0
16872,9.947504437952903,9.947504437952901,Renault,Captur,-5.660028940109055e-05,0
17244,9.67721410821299,9.67721410821299,Renault,Captur,-5.660028940109055e-05,0
15965,10.12643108384767,10.12643108384767,Renault,Captur,-5.660028940109055e-05,0
14058,9.61547209118311,9.61547209118311,Renault,Captur,-5.660028940109055e-05,0
14076,9.949893925350283,9.949893925350283,Renault,Captur,-5.660028940109055e-05,0
4073,10.16199824768763,10.161998247687627,Renault,Captur,-5.660028940109055e-05,0
4074,10.16199824768763,10.161998247687627,Renault,Captur,-5.660028940109055e-05,0
12546,9.795345393916424,9.795345393916424,Renault,Captur,-5.660028940109055e-05,0
11658,10.307284603543595,10.255707344971126,Renault,Captur,-5.660028940109055e-05,0
5490,10.106020149946213,10.106020149946211,Renault,Captur,-5.660028940109055e-05,0
4082,10.16199824768763,10.161998247687627,Renault,Captur,-5.660028940109055e-05,0
5105,10.043032079974024,10.043032079974024,Renault,Captur,-5.660028940109055e-05,0
2773,9.259130536145614,9.259130536145612,Renault,Captur,-5.660028940109055e-05,0
4080,10.16199824768763,10.161998247687627,Renault,Captur,-5.660028940109055e-05,0
7721,9.825255704266555,9.825255704266555,Renault,Captur,-5.660028940109055e-05,0
3664,9.79784922051313,9.79784922051313,Renault,Captur,-5.660028940109055e-05,0
5094,10.122221395361638,10.122221395361636,Renault,Captur,-5.660028940109055e-05,0
10789,9.388486557359657,9.388486557359657,Renault,Captur,-5.660028940109055e-05,0
13597,9.982760733430636,9.982760733430636,Renault,Captur,-5.660028940109055e-05,0
133,9.433483923290392,9.433483923290392,Renault,Captur,-5.660028940109055e-05,0
16931,9.673445259530762,9.67344525953076,Renault,Captur,-5.660028940109055e-05,0
16117,9.769670404801788,9.769670404801788,Renault,Clio,-7.888609052210118e-31,0
4953,9.679718805828,9.679718805828,Renault,Clio,-7.888609052210118e-31,0
5504,9.791997176502765,9.791997176502765,Renault,Clio,-7.888609052210118e-31,0
694,9.388486557359657,9.388486557359657,Renault,Clio,-7.888609052210118e-31,0
7285,9.648272670221848,9.648272670221848,Renault,Clio,-7.888609052210118e-31,0
1961,9.104424146384634,9.104424146384636,Renault,Clio,-7.888609052210118e-31,0
11706,9.769670404801788,9.769670404801788,Renault,Clio,-7.888609052210118e-31,0
6539,9.301094735244646,9.301094735244646,Renault,Clio,-7.888609052210118e-31,0
14077,9.79757132694458,9.79757132694458,Renault,Clio,-7.888609052210118e-31,0
12629,9.612466578818832,9.612466578818832,Renault,Clio,-7.888609052210118e-31,0
16302,8.465899897028686,8.465899897028688,Renault,Clio,-7.888609052210118e-31,0
16129,9.769670404801788,9.769670404801788,Renault,Clio,-7.888609052210118e-31,0
11187,9.546455401949554,9.546455401949554,Renault,Clio,-7.888609052210118e-31,0
10100,8.400659375160286,8.400659375160288,Renault,Clio,-7.888609052210118e-31,0
15058,9.371608519572305,9.371608519572307,Renault,Clio,-7.888609052210118e-31,0
2381,9.822819649468673,9.822819649468673,Renault,Clio,-7.888609052210118e-31,0
12942,9.388486557359657,9.388486557359657,Renault,Clio,-7.888609052210118e-31,0
12460,9.546455401949554,9.546455401949554,Renault,Clio,-7.888609052210118e-31,0
5875,9.305559638557117,9.305559638557119,Renault,Clio,-7.888609052210118e-31,0
8765,8.612503371220562,8.612503371220564,Renault,Clio,-7.888609052210118e-31,0
12016,9.825255704266555,9.825255704266555,Renault,Clio,-7.888609052210118e-31,0
3390,9.159047077588632,9.159047077588632,Renault,Clio,-7.888609052210118e-31,0
10852,8.281470857895167,8.281470857895169,Renault,Clio,-7.888609052210118e-31,0
5345,9.51044496442652,9.51044496442652,Renault,Clio,-7.888609052210118e-31,0
5444,10.146041497370161,10.146041497370161,Renault,Clio,-7.888609052210118e-31,0
8827,9.543234787249512,9.543234787249512,Renault,Clio,-7.888609052210118e-31,0
6599,9.60911649193355,9.60911649193355,Renault,Clio,-7.888609052210118e-31,0
1564,9.388486557359657,9.388486557359657,Renault,Clio,-7.888609052210118e-31,0
219,8.465899897028686,8.465899897028688,Renault,Clio,-7.888609052210118e-31,0
15533,9.792555991828847,9.792555991828847,Renault,Clio,-7.888609052210118e-31,0
4598,9.258654232254733,9.258654232254733,Renault,Clio,-7.888609052210118e-31,0
4952,9.679718805828,9.679718805828,Renault,Clio,-7.888609052210118e-31,0
5719,8.986571625268054,8.986571625268056,Renault,Clio,-7.888609052210118e-31,0
9185,9.205327830152639,9.205327830152639,Renault,Clio,-7.888609052210118e-31,0
13521,9.153770020487789,9.15377002048779,Renault,Clio,-7.888609052210118e-31,0
13646,8.852950887099581,8.852950887099581,Renault,Clio,-7.888609052210118e-31,0
4818,9.877656792501606,9.877656792501606,Renault,Clio,-7.888609052210118e-31,0
1833,10.018823151216033,10.018823151216033,Renault,Clio,-7.888609052210118e-31,0
8262,8.698681067461614,8.698681067461616,Renault,Clio,-7.888609052210118e-31,0
5445,10.03889218954233,10.03889218954233,Renault,Clio,-7.888609052210118e-31,0
14752,9.388486557359657,9.388486557359657,Renault,Clio,-7.888609052210118e-31,0
13823,9.792555991828847,9.792555991828847,Renault,Clio,-7.888609052210118e-31,0
16113,9.769670404801788,9.769670404801788,Renault,Clio,-7.888609052210118e-31,0
12319,9.305195902988862,9.305195902988862,Renault,Clio,-7.888609052210118e-31,0
4078,9.877656792501606,9.877656792501606,Renault,Clio,-7.888609052210118e-31,0
4142,9.877656792501606,9.877656792501606,Renault,Clio,-7.888609052210118e-31,0
4084,9.877656792501606,9.877656792501606,Renault,Clio,-7.888609052210118e-31,0
14080,9.79757132694458,9.79757132694458,Renault,Clio,-7.888609052210118e-31,0
1486,9.581559041355757,9.581559041355757,Renault,Clio,-7.888609052210118e-31,0
11016,9.680031452383618,9.680031452383618,Renault,Clio,-7.888609052210118e-31,0
17310,9.698613591271663,9.698613591271663,Renault,Clio,-7.888609052210118e-31,0
860,9.301094735244646,9.301094735244648,Renault,Clio,-7.888609052210118e-31,0
14083,9.510074525452104,9.510074525452104,Renault,Clio,-7.888609052210118e-31,0
5876,9.301094735244646,9.301094735244648,Renault,Clio,-7.888609052210118e-31,0
