,id,make,model,true,predict,score,alpha_value,trainScore
5823,3136775,Volkswagen,Golf,10.021048341275273,10.215973756664331,-0.030046983020572484,1,0.016506191234703777
14561,3165001,Skoda,Octavia,9.90098442231801,10.104014365974368,-0.030046983020572484,1,0.016506191234703777
1420,3103126,Audi,Q5,11.212927866795798,11.068345203064693,-0.030046983020572484,1,0.016506191234703777
7976,3151123,Volkswagen,Tiguan,10.595383951194421,10.486394785813951,-0.030046983020572484,1,0.016506191234703777
9444,3154587,Mercedes-benz,A Class,10.570034051298894,10.303253736116222,-0.030046983020572484,1,0.016506191234703777
8373,3152063,Land,ROVER Range Rover Evoque,9.925738161470948,10.028710172578275,-0.030046983020572484,1,0.016506191234703777
12830,3161683,Suzuki,Swift,9.259130536145614,9.209958681788985,-0.030046983020572484,1,0.016506191234703777
2341,3099745,Hyundai,Kona,10.271423848751878,10.33541787862416,-0.030046983020572484,1,0.016506191234703777
9692,3155148,Renault,Megane,9.79757132694458,9.818742359655563,-0.030046983020572484,1,0.016506191234703777
7871,3150904,Skoda,Octavia,8.740336742730447,9.105229091947255,-0.030046983020572484,1,0.016506191234703777
12879,3161769,Volkswagen,Tiguan,11.06585680700699,10.91779874976307,-0.030046983020572484,1,0.016506191234703777
9206,3154022,Renault,Captur,10.043032079974024,10.156588738465803,-0.030046983020572484,1,0.016506191234703777
2552,3100771,Seat,Ateca,10.238172478583245,10.214765778268912,-0.030046983020572484,1,0.016506191234703777
11983,3160054,Hyundai,i30,10.307284603543595,10.186514015966067,-0.030046983020572484,1,0.016506191234703777
9563,3154852,Audi,A4,10.668955394675699,10.581390334696149,-0.030046983020572484,1,0.016506191234703777
4545,3132955,Nissan,Qashqai,10.584055950889214,10.349948712227505,-0.030046983020572484,1,0.016506191234703777
11116,3158123,Hyundai,Tucson,9.90323752128092,9.951919103423885,-0.030046983020572484,1,0.016506191234703777
10132,3156072,Opel,Mokka,9.259130536145614,9.594445038941567,-0.030046983020572484,1,0.016506191234703777
9744,3155267,Bmw,5 Series,11.06585680700699,10.875634868489636,-0.030046983020572484,1,0.016506191234703777
12214,3160500,Mitsubishi,Outlander,10.077230753555211,9.897778602419908,-0.030046983020572484,1,0.016506191234703777
12809,3161631,Toyota,Avensis,9.61547209118311,9.59245783096104,-0.030046983020572484,1,0.016506191234703777
7295,3141129,Volkswagen,Golf,10.34158118013602,10.176223987573747,-0.030046983020572484,1,0.016506191234703777
3566,3106098,Renault,Megane,9.90098442231801,9.78264566013965,-0.030046983020572484,1,0.016506191234703777
4752,3133518,Audi,A1,9.301094735244646,9.176474735979465,-0.030046983020572484,1,0.016506191234703777
611,3088407,Ford,Fiesta,9.67721410821299,9.742088493593585,-0.030046983020572484,1,0.016506191234703777
2452,3100254,Toyota,Corolla,9.54287630006159,9.543604369735904,-0.030046983020572484,1,0.016506191234703777
7335,3141253,Renault,Captur,9.90323752128092,10.04259436480265,-0.030046983020572484,1,0.016506191234703777
8995,3153490,Skoda,Octavia,10.404111313817522,10.548843862305802,-0.030046983020572484,1,0.016506191234703777
16645,3168404,Renault,Clio,9.38429367909962,9.496144613659196,-0.030046983020572484,1,0.016506191234703777
4594,3133074,Bmw,5 Series,9.301094735244646,9.289635962301976,-0.030046983020572484,1,0.016506191234703777
14778,3165342,Ford,Focus,9.792555991828847,9.482569165741554,-0.030046983020572484,1,0.016506191234703777
10758,3157395,Hyundai,Tucson,10.419300717813158,10.474940442999692,-0.030046983020572484,1,0.016506191234703777
2230,3099044,Seat,Leon,9.740674462130217,9.717860264797057,-0.030046983020572484,1,0.016506191234703777
11389,3158869,Opel,Crossland X,9.851931065621725,9.983249722057977,-0.030046983020572484,1,0.016506191234703777
12949,3161943,Volkswagen,Polo,9.296518068217235,9.27411669415198,-0.030046983020572484,1,0.016506191234703777
15582,3166763,Audi,Q3,10.736287973911258,10.892428238088213,-0.030046983020572484,1,0.016506191234703777
7895,3150965,Nissan,X-Trail,10.46296047312364,10.428622906732233,-0.030046983020572484,1,0.016506191234703777
2654,3101391,Toyota,Landcruiser,10.757796492054402,10.597088046851054,-0.030046983020572484,1,0.016506191234703777
15788,3167088,Toyota,Rav4,10.238172478583245,10.236193881846857,-0.030046983020572484,1,0.016506191234703777
7596,3150244,Seat,Leon,9.468851067127684,9.407191458792685,-0.030046983020572484,1,0.016506191234703777
5263,3135211,Toyota,Yaris,9.104979856318357,9.308654628019822,-0.030046983020572484,1,0.016506191234703777
3249,3104378,Peugeot,3008,10.274878680310541,10.28073332158865,-0.030046983020572484,1,0.016506191234703777
3085,3103542,Bmw,3 Series,9.996294602122335,10.139939280706134,-0.030046983020572484,1,0.016506191234703777
4523,3114931,Audi,A6,10.713306039899766,10.747105390535149,-0.030046983020572484,1,0.016506191234703777
5191,3134923,Toyota,C-HR,10.043032079974024,10.169740689018607,-0.030046983020572484,1,0.016506191234703777
17453,3169725,Volkswagen,T-Roc,10.543972080512768,10.488863093461013,-0.030046983020572484,1,0.016506191234703777
5308,3135355,Honda,Jazz,9.349667437197281,9.415303161994483,-0.030046983020572484,1,0.016506191234703777
11522,3159140,Peugeot,2008,9.67721410821299,9.88850745504414,-0.030046983020572484,1,0.016506191234703777
7563,3150157,Peugeot,3008,10.596609732783568,10.448399531259536,-0.030046983020572484,1,0.016506191234703777
11606,3159327,Renault,Kadjar,9.711055051991444,9.777778194265426,-0.030046983020572484,1,0.016506191234703777
5605,3136122,Nissan,Qashqai,9.99857043378282,10.0743047511241,-0.030046983020572484,1,0.016506191234703777
16659,3168426,Kia,Sportage,9.47231994707559,9.614273489387157,-0.030046983020572484,1,0.016506191234703777
7843,3150831,Audi,A6,10.644233711895351,10.643005287862705,-0.030046983020572484,1,0.016506191234703777
2594,3100989,Ford,Ranger,10.19988156558993,10.075617890781217,-0.030046983020572484,1,0.016506191234703777
10269,3156346,Peugeot,3008,10.402746539930654,10.555939682422334,-0.030046983020572484,1,0.016506191234703777
15505,3166631,Audi,A4,10.81777628173961,10.786738336051775,-0.030046983020572484,1,0.016506191234703777
6761,3139523,Nissan,Juke,8.610683534503575,8.801392032345953,-0.030046983020572484,1,0.016506191234703777
2322,3099666,Ford,Focus,9.973479924356162,9.924472457262294,-0.030046983020572484,1,0.016506191234703777
3596,3106227,Bmw,2 Series,10.644042990491064,10.484375444608787,-0.030046983020572484,1,0.016506191234703777
17194,3169330,Honda,Jazz,9.615138591096644,9.71894616779747,-0.030046983020572484,1,0.016506191234703777
14109,3164229,Nissan,Qashqai,9.388486557359657,9.476516985489448,-0.030046983020572484,1,0.016506191234703777
5925,3137139,Volkswagen,Golf,10.43396873396056,10.339676105647444,-0.030046983020572484,1,0.016506191234703777
10189,3156171,Volkswagen,Golf,9.695848187757884,9.760989233421581,-0.030046983020572484,1,0.016506191234703777
14798,3165380,Kia,Ceed,9.949893925350283,9.933269881432906,-0.030046983020572484,1,0.016506191234703777
5142,3134771,Audi,A4,9.413281215972873,9.384635830179699,-0.030046983020572484,1,0.016506191234703777
8523,3152408,Hyundai,Kona,10.2574839122691,10.341957750953403,-0.030046983020572484,1,0.016506191234703777
13835,3163649,Honda,Jazz,9.673445259530762,9.642575763384084,-0.030046983020572484,1,0.016506191234703777
17413,3169655,Volkswagen,Golf,10.238172478583245,10.30020968940626,-0.030046983020572484,1,0.016506191234703777
9118,3153815,Ford,Ranger,10.450162829195817,10.496751483722615,-0.030046983020572484,1,0.016506191234703777
7767,3150660,Renault,Kadjar,9.677151410322754,9.798518951221036,-0.030046983020572484,1,0.016506191234703777
9423,3154528,Volkswagen,Polo,9.388486557359657,9.61397567716745,-0.030046983020572484,1,0.016506191234703777
11542,3159177,Audi,A3,9.543234787249512,9.266280752575215,-0.030046983020572484,1,0.016506191234703777
80,3084867,Ford,Focus,9.648595302907339,9.580363552575102,-0.030046983020572484,1,0.016506191234703777
10191,3156176,Bmw,5 Series,10.644233711895351,10.642328677503041,-0.030046983020572484,1,0.016506191234703777
12816,3161651,Toyota,Yaris,10.12643108384767,9.989106230895269,-0.030046983020572484,1,0.016506191234703777
7758,3150637,Volkswagen,T-Roc,10.12643108384767,10.174495943981396,-0.030046983020572484,1,0.016506191234703777
2271,3099357,Nissan,Micra,8.817297783866575,8.950540004248934,-0.030046983020572484,1,0.016506191234703777
4217,3109735,Nissan,Micra,10.110501721920453,10.215313550631302,-0.030046983020572484,1,0.016506191234703777
5454,3135712,Renault,Kadjar,10.228320890618702,10.121624776933995,-0.030046983020572484,1,0.016506191234703777
13810,3163603,Bmw,4 Series,10.308785980087194,10.458653579993202,-0.030046983020572484,1,0.016506191234703777
11123,3158140,Kia,Sportage,10.19597058192895,10.198808678383232,-0.030046983020572484,1,0.016506191234703777
14044,3164114,Volkswagen,Touran,10.081633737919603,9.743333060512896,-0.030046983020572484,1,0.016506191234703777
10910,3157727,Volkswagen,Golf,9.210340371976184,9.220094298131272,-0.030046983020572484,1,0.016506191234703777
1395,3093788,Opel,Corsa,9.615805480084347,9.704677724734385,-0.030046983020572484,1,0.016506191234703777
8291,3151875,Volkswagen,Golf,9.383873422737057,9.599534626131366,-0.030046983020572484,1,0.016506191234703777
8431,3152173,Nissan,Serena,9.710509415553645,9.563949055988418,-0.030046983020572484,1,0.016506191234703777
2859,3102459,Renault,Megane,8.465899897028686,8.799274316613179,-0.030046983020572484,1,0.016506191234703777
1469,3094252,Mercedes-benz,C Class,10.667698791527078,10.749377939745168,-0.030046983020572484,1,0.016506191234703777
13249,3162470,Seat,Ibiza,9.457200449907708,9.631299314849928,-0.030046983020572484,1,0.016506191234703777
15966,3167348,Audi,A1,10.236381967809457,10.115021215553526,-0.030046983020572484,1,0.016506191234703777
3364,3104916,Peugeot,3008,10.307117644698563,10.31017125753869,-0.030046983020572484,1,0.016506191234703777
5174,3134877,Nissan,Qashqai,10.081633737919603,9.881736975733718,-0.030046983020572484,1,0.016506191234703777
4475,3114716,Honda,HR-V,9.973479924356162,9.98638230484777,-0.030046983020572484,1,0.016506191234703777
34,3084608,Seat,Leon,9.90098442231801,9.924570913516062,-0.030046983020572484,1,0.016506191234703777
8241,3151776,Fiat,500,9.539644119118783,9.635962534148712,-0.030046983020572484,1,0.016506191234703777
8066,3151299,Hyundai,i40,9.60911649193355,9.680284784702504,-0.030046983020572484,1,0.016506191234703777
8828,3153116,Ford,Fiesta,9.895959286115337,9.813922684667434,-0.030046983020572484,1,0.016506191234703777
12329,3160707,Bmw,5 Series,8.85352256068954,9.288398980524418,-0.030046983020572484,1,0.016506191234703777
8482,3152290,Honda,Fit,9.612466578818832,9.578027797254054,-0.030046983020572484,1,0.016506191234703777
51,3084706,Skoda,Fabia,9.328123407632566,9.550824271546904,-0.030046983020572484,1,0.016506191234703777
7681,3150424,Ford,Fiesta,9.099408811268901,9.170193679843356,-0.030046983020572484,1,0.016506191234703777
13565,3163179,Opel,Corsa,9.388486557359657,9.590771088339736,-0.030046983020572484,1,0.016506191234703777
5941,3137209,Skoda,Kodiaq,10.515966830028619,10.465982715510876,-0.030046983020572484,1,0.016506191234703777
6446,3138582,Toyota,Corolla,9.464982590349763,9.907927160479192,-0.030046983020572484,1,0.016506191234703777
16630,3168386,Audi,A6,10.308785980087194,10.31737440037272,-0.030046983020572484,1,0.016506191234703777
217,3085660,Hyundai,Santa Fe,9.468851067127684,9.850305991833908,-0.030046983020572484,1,0.016506191234703777
6395,3138403,Audi,A4,10.570034051298894,10.429075534590005,-0.030046983020572484,1,0.016506191234703777
3224,3104281,Audi,A5,10.490996401073076,10.52605704523102,-0.030046983020572484,1,0.016506191234703777
1865,3096984,Renault,Captur,9.543234787249512,9.566510890723572,-0.030046983020572484,1,0.016506191234703777
7074,3140470,Bmw,X5,11.46157953761864,11.492389539084968,-0.030046983020572484,1,0.016506191234703777
11363,3158823,Ford,Focus,9.605755144230846,9.413777853894961,-0.030046983020572484,1,0.016506191234703777
6765,3139534,Peugeot,308,9.738023112808596,9.703616541305788,-0.030046983020572484,1,0.016506191234703777
14470,3164854,Skoda,Fabia,9.612466578818832,9.732327294856358,-0.030046983020572484,1,0.016506191234703777
7263,3141038,Renault,Trafic,10.319397918505832,10.347051876214993,-0.030046983020572484,1,0.016506191234703777
6916,3140006,Volkswagen,Polo,10.144471021978669,10.105594025646042,-0.030046983020572484,1,0.016506191234703777
1793,3096436,Renault,Clio,9.61547209118311,9.604146401549054,-0.030046983020572484,1,0.016506191234703777
813,3089827,Bmw,1 Series,9.539644119118783,9.67179498777671,-0.030046983020572484,1,0.016506191234703777
10002,3155791,Peugeot,2008,9.468851067127684,9.647411138197828,-0.030046983020572484,1,0.016506191234703777
13698,3163415,Toyota,Auris,9.973200164947428,9.832227676822002,-0.030046983020572484,1,0.016506191234703777
8599,3152585,Mitsubishi,Outlander,10.1226230824528,10.257475790675958,-0.030046983020572484,1,0.016506191234703777
62,3084768,Audi,A3,9.296518068217235,9.413303101688607,-0.030046983020572484,1,0.016506191234703777
1833,3096766,Renault,Clio,10.018823151216033,10.079821776238745,-0.030046983020572484,1,0.016506191234703777
11020,3157925,Renault,Captur,9.67721410821299,9.88347194119143,-0.030046983020572484,1,0.016506191234703777
2820,3102285,Ford,Transit Custom,9.51044496442652,9.679028363103289,-0.030046983020572484,1,0.016506191234703777
5617,3136151,Dacia,Duster,9.388486557359657,9.577915915095064,-0.030046983020572484,1,0.016506191234703777
8902,3153288,Volkswagen,Golf,9.849559210510572,9.568243961061812,-0.030046983020572484,1,0.016506191234703777
1053,3091437,Audi,A4,9.104424146384634,9.04890912508681,-0.030046983020572484,1,0.016506191234703777
2865,3102500,Mazda,Mazda3,9.305195902988862,9.535856823133551,-0.030046983020572484,1,0.016506191234703777
15754,3167033,Audi,A4,9.468851067127684,9.231124797419163,-0.030046983020572484,1,0.016506191234703777
333,3086438,Ford,Focus,9.093806555720231,9.37142074500375,-0.030046983020572484,1,0.016506191234703777
11972,3160037,Suzuki,Vitara,9.878169744551839,10.077798569979189,-0.030046983020572484,1,0.016506191234703777
6707,3139348,Mercedes-benz,E Class,10.515831319492467,10.527187655193492,-0.030046983020572484,1,0.016506191234703777
6464,3138615,Volkswagen,Tiguan,10.680516217076775,10.645487782502215,-0.030046983020572484,1,0.016506191234703777
15177,3166027,Renault,Trafic,10.04107321548869,9.994595371554531,-0.030046983020572484,1,0.016506191234703777
7177,3140783,Nissan,Note,8.974618038455112,9.005875511813723,-0.030046983020572484,1,0.016506191234703777
11931,3159939,Kia,Ceed,9.792555991828847,9.711073361664742,-0.030046983020572484,1,0.016506191234703777
3446,3105378,Volkswagen,Transporter,10.04107321548869,10.00142652633266,-0.030046983020572484,1,0.016506191234703777
5053,3134463,Audi,A4,9.952039593118293,10.005799239601656,-0.030046983020572484,1,0.016506191234703777
6534,3138797,Volkswagen,Touran,10.083723602839061,9.788588043995961,-0.030046983020572484,1,0.016506191234703777
13696,3163411,Nissan,Qashqai,9.822819649468673,9.785015382144435,-0.030046983020572484,1,0.016506191234703777
5170,3134872,Nissan,Micra,9.539644119118783,9.617504247776434,-0.030046983020572484,1,0.016506191234703777
3191,3104116,Ford,Focus,9.738023112808596,9.670228180450172,-0.030046983020572484,1,0.016506191234703777
10843,3157542,Land,ROVER Range Rover Evoque,10.274878680310541,10.14321825746348,-0.030046983020572484,1,0.016506191234703777
12454,3160922,Ford,Transit Custom,10.402746539930654,10.170285087317847,-0.030046983020572484,1,0.016506191234703777
10457,3156760,Seat,Leon,8.922658299524402,8.742038920207982,-0.030046983020572484,1,0.016506191234703777
14325,3164595,Mercedes-benz,CLA Class,10.568749529606537,10.541936890162468,-0.030046983020572484,1,0.016506191234703777
14822,3165416,Peugeot,3008,10.194289752324153,10.253302514583138,-0.030046983020572484,1,0.016506191234703777
11999,3160084,Audi,A5,11.100058027095303,10.964140600582498,-0.030046983020572484,1,0.016506191234703777
7768,3150661,Renault,Clio,9.099297073182859,9.091799764949295,-0.030046983020572484,1,0.016506191234703777
1749,3096125,Peugeot,3008,10.221941283654663,10.195189103813748,-0.030046983020572484,1,0.016506191234703777
5061,3134480,Nissan,X-Trail,10.184711314926863,10.258699284894986,-0.030046983020572484,1,0.016506191234703777
10827,3157513,Audi,A3,9.851931065621725,9.772548710741779,-0.030046983020572484,1,0.016506191234703777
13850,3163677,Audi,A3,9.795345393916424,9.628899161745865,-0.030046983020572484,1,0.016506191234703777
4891,3133904,Ford,Kuga,10.544024782823776,10.498646108320097,-0.030046983020572484,1,0.016506191234703777
10981,3157854,Opel,Mokka,10.292145542327912,10.437549732085024,-0.030046983020572484,1,0.016506191234703777
16823,3168679,Volkswagen,Passat,9.740674462130217,9.508845913140377,-0.030046983020572484,1,0.016506191234703777
8709,3152842,Volkswagen,Tiguan,10.797532675462964,10.91053454399661,-0.030046983020572484,1,0.016506191234703777
4454,3111120,Mini,Hatch,10.307284603543595,10.247176637892597,-0.030046983020572484,1,0.016506191234703777
12831,3161685,Toyota,Prius,10.032320424379096,10.019137887288114,-0.030046983020572484,1,0.016506191234703777
4842,3133795,Nissan,Qashqai,9.710812583662682,9.590971111487773,-0.030046983020572484,1,0.016506191234703777
4124,3109191,Toyota,Prius,9.464982590349763,9.635908998918714,-0.030046983020572484,1,0.016506191234703777
2199,3098890,Nissan,Micra,9.61547209118311,9.51034277408229,-0.030046983020572484,1,0.016506191234703777
15938,3167308,Audi,A3,10.545315122572783,10.546215538568898,-0.030046983020572484,1,0.016506191234703777
10113,3156028,Honda,Fit,9.349667437197281,9.472261851665218,-0.030046983020572484,1,0.016506191234703777
2269,3099346,Dacia,Duster,9.949893925350283,10.03026416622061,-0.030046983020572484,1,0.016506191234703777
1611,3095199,Dacia,Duster,9.69830670159609,10.011337933326574,-0.030046983020572484,1,0.016506191234703777
7021,3140297,Peugeot,5008,10.489884363149192,10.183069832508647,-0.030046983020572484,1,0.016506191234703777
976,3090998,Skoda,Superb,10.255903439554476,10.281207038872147,-0.030046983020572484,1,0.016506191234703777
11795,3159792,Volkswagen,T-Roc,10.489884363149192,10.621609267025242,-0.030046983020572484,1,0.016506191234703777
5111,3134649,Renault,Captur,9.371608519572305,9.638809383939284,-0.030046983020572484,1,0.016506191234703777
14218,3164408,Audi,A3,9.849559210510572,9.805705832149615,-0.030046983020572484,1,0.016506191234703777
7225,3140917,Audi,Q5,10.04107321548869,10.146707746696308,-0.030046983020572484,1,0.016506191234703777
786,3089617,Nissan,Qashqai,10.081633737919603,10.022702505874024,-0.030046983020572484,1,0.016506191234703777
16967,3168911,Audi,A6,10.273325483001141,10.206886369999202,-0.030046983020572484,1,0.016506191234703777
9952,3155703,Hyundai,Tucson,10.595383951194421,10.7698726359292,-0.030046983020572484,1,0.016506191234703777
16135,3167621,Volkswagen,Polo,9.680031452383618,9.671542508717238,-0.030046983020572484,1,0.016506191234703777
16973,3168919,Nissan,Qashqai,10.043032079974024,9.827030265887755,-0.030046983020572484,1,0.016506191234703777
11766,3159647,Mazda,Mazda6,9.849559210510572,9.90634146870436,-0.030046983020572484,1,0.016506191234703777
14629,3165105,Bmw,3 Series,10.184711314926863,10.280281490796645,-0.030046983020572484,1,0.016506191234703777
10873,3157598,Nissan,Qashqai,9.90323752128092,9.780249337583747,-0.030046983020572484,1,0.016506191234703777
10808,3157480,Bmw,5 Series,9.90098442231801,9.86993423734134,-0.030046983020572484,1,0.016506191234703777
9251,3154149,Renault,Clio,9.28266103355581,9.36811997705995,-0.030046983020572484,1,0.016506191234703777
12633,3161233,Bmw,5 Series,10.569905673354048,10.670980284938809,-0.030046983020572484,1,0.016506191234703777
14340,3164616,Hyundai,Santa Fe,10.1226230824528,10.18141435481962,-0.030046983020572484,1,0.016506191234703777
15913,3167272,Nissan,Qashqai,10.0190458931704,9.819658734399923,-0.030046983020572484,1,0.016506191234703777
10086,3155966,Volkswagen,Golf,10.340128278112742,9.879393590206803,-0.030046983020572484,1,0.016506191234703777
9321,3154312,Peugeot,3008,10.404111313817522,10.246493176734644,-0.030046983020572484,1,0.016506191234703777
10484,3156808,Bmw,5 Series,10.16199824768763,10.167158037887225,-0.030046983020572484,1,0.016506191234703777
8105,3151390,Hyundai,i10,9.72913416539135,9.951261130065818,-0.030046983020572484,1,0.016506191234703777
10641,3157114,Peugeot,2008,9.792555991828847,10.10613988731278,-0.030046983020572484,1,0.016506191234703777
6259,3138004,Dacia,Duster,9.740674462130217,10.05350807560929,-0.030046983020572484,1,0.016506191234703777
3583,3106167,Land,ROVER Discovery,10.371927459805681,10.360545714954293,-0.030046983020572484,1,0.016506191234703777
7859,3150880,Volkswagen,Tiguan,9.388486557359657,9.270583024353062,-0.030046983020572484,1,0.016506191234703777
17008,3169035,Hyundai,Tucson,10.308785980087194,10.269557508898135,-0.030046983020572484,1,0.016506191234703777
13029,3162068,Nissan,Qashqai,9.392245175273795,9.48284183319839,-0.030046983020572484,1,0.016506191234703777
12634,3161234,Seat,Ateca,10.292145542327912,10.221532819049632,-0.030046983020572484,1,0.016506191234703777
9935,3155676,Bmw,X5,11.034002173549839,10.753684528973755,-0.030046983020572484,1,0.016506191234703777
8742,3152928,Audi,Q3,10.274878680310541,10.340858184877172,-0.030046983020572484,1,0.016506191234703777
11614,3159337,Honda,HR-V,10.201738576337144,10.255957557945878,-0.030046983020572484,1,0.016506191234703777
1590,3095086,Bmw,2 Series,10.221941283654663,10.214569949581378,-0.030046983020572484,1,0.016506191234703777
3376,3105023,Bmw,5 Series,10.571188711764599,10.544060067194222,-0.030046983020572484,1,0.016506191234703777
11750,3159623,Hyundai,i20,9.738023112808596,9.907794631675426,-0.030046983020572484,1,0.016506191234703777
15601,3166788,Audi,A1,9.506734385029985,9.490490050663299,-0.030046983020572484,1,0.016506191234703777
2797,3102163,Opel,Corsa,8.771680359010377,9.091002861591926,-0.030046983020572484,1,0.016506191234703777
9075,3153661,Fiat,500,9.104424146384634,9.24622051385211,-0.030046983020572484,1,0.016506191234703777
14034,3164090,Hyundai,Tucson,9.767094927630573,10.046049401828325,-0.030046983020572484,1,0.016506191234703777
845,3090034,Renault,Kadjar,10.292145542327912,10.280849301861592,-0.030046983020572484,1,0.016506191234703777
11445,3158979,Audi,A5,10.340128278112742,10.227478862370372,-0.030046983020572484,1,0.016506191234703777
2507,3100520,Honda,Fit,9.581903928408666,9.686955447944129,-0.030046983020572484,1,0.016506191234703777
12420,3160870,Opel,Insignia,9.645364282325891,9.858419589749246,-0.030046983020572484,1,0.016506191234703777
8819,3153101,Ford,Ranger,10.544024782823776,10.343276261528946,-0.030046983020572484,1,0.016506191234703777
10396,3156645,Mercedes-benz,E Class,10.124629101179664,9.528386515082994,-0.030046983020572484,1,0.016506191234703777
5179,3134900,Volkswagen,Tiguan,10.657141700932726,10.521677013756895,-0.030046983020572484,1,0.016506191234703777
12200,3160486,Kia,Sportage,9.952039593118293,9.924422169722298,-0.030046983020572484,1,0.016506191234703777
15695,3166939,Opel,Insignia,8.690978417187905,8.898013296752614,-0.030046983020572484,1,0.016506191234703777
682,3088810,Mini,Hatch,9.710812583662682,9.718863644561361,-0.030046983020572484,1,0.016506191234703777
8615,3152625,Fiat,500,9.259035293514941,9.35960579545965,-0.030046983020572484,1,0.016506191234703777
17398,3169631,Bmw,1 Series,9.60911649193355,9.685370292778451,-0.030046983020572484,1,0.016506191234703777
6292,3138103,Volkswagen,Touran,10.239781201782993,9.889641073450939,-0.030046983020572484,1,0.016506191234703777
13425,3162897,Opel,Mokka,9.90323752128092,10.124134653644377,-0.030046983020572484,1,0.016506191234703777
5692,3136372,Bmw,4 Series,10.736287973911258,10.743610790757783,-0.030046983020572484,1,0.016506191234703777
6726,3139410,Volkswagen,Polo,9.849559210510572,9.788473553316242,-0.030046983020572484,1,0.016506191234703777
2150,3098672,Toyota,Yaris,9.205327830152639,9.328001326464817,-0.030046983020572484,1,0.016506191234703777
14897,3165534,Bmw,5 Series,9.849559210510572,9.967806649257097,-0.030046983020572484,1,0.016506191234703777
3258,3104439,Citroen,Grand C4 Picasso,8.433594167539924,8.792887732789954,-0.030046983020572484,1,0.016506191234703777
6404,3138439,Mini,Hatch,10.338511462885837,10.252992443141077,-0.030046983020572484,1,0.016506191234703777
15762,3167048,Toyota,Vitz,8.980927207648378,9.036603424736965,-0.030046983020572484,1,0.016506191234703777
10360,3156572,Toyota,Auris,9.506734385029985,9.305198842068874,-0.030046983020572484,1,0.016506191234703777
4312,3110231,Toyota,Hilux,9.388486557359657,9.211742795600651,-0.030046983020572484,1,0.016506191234703777
7001,3140250,Skoda,Kodiaq,10.595383951194421,10.790373477347508,-0.030046983020572484,1,0.016506191234703777
2182,3098806,Honda,Civic,10.04107321548869,9.849923089542083,-0.030046983020572484,1,0.016506191234703777
12978,3161984,Mercedes-benz,E Class,9.90098442231801,10.083127324069245,-0.030046983020572484,1,0.016506191234703777
14524,3164944,Kia,Sportage,8.00469951054955,8.748600229659386,-0.030046983020572484,1,0.016506191234703777
7456,3149864,Toyota,Prius,8.987071812848821,9.314782273236492,-0.030046983020572484,1,0.016506191234703777
11228,3158334,Ford,Focus,7.803843303538772,7.70271563915272,-0.030046983020572484,1,0.016506191234703777
15707,3166964,Volkswagen,Golf,9.578449693540579,9.354576288318661,-0.030046983020572484,1,0.016506191234703777
15836,3167161,Toyota,Avensis,9.79773807235252,9.634574629929453,-0.030046983020572484,1,0.016506191234703777
500,3087657,Ford,Fiesta,9.738023112808596,9.334239032056038,-0.030046983020572484,1,0.016506191234703777
4913,3134034,Volkswagen,Passat,9.88837391472608,9.993901983994888,-0.030046983020572484,1,0.016506191234703777
8418,3152152,Volkswagen,Tiguan,10.873319051338314,10.643407762052444,-0.030046983020572484,1,0.016506191234703777
1277,3092928,Mazda,Demio,9.67721410821299,9.526536016018214,-0.030046983020572484,1,0.016506191234703777
11328,3158754,Mazda,Mazda3,10.371770953036444,10.352612195484433,-0.030046983020572484,1,0.016506191234703777
12330,3160708,Hyundai,i30,9.546741177474825,9.629285205952291,-0.030046983020572484,1,0.016506191234703777
14426,3164764,Hyundai,Tucson,10.067093391134142,10.16023856482717,-0.030046983020572484,1,0.016506191234703777
17372,3169591,Toyota,Landcruiser,10.595383951194421,10.29613996086038,-0.030046983020572484,1,0.016506191234703777
5372,3135535,Skoda,Octavia,10.373491181781864,10.196279104069136,-0.030046983020572484,1,0.016506191234703777
1419,3093928,Volkswagen,T-Roc,10.436906024954753,10.452922896174858,-0.030046983020572484,1,0.016506191234703777
15840,3167169,Audi,A6,10.93221371374007,10.835719788587104,-0.030046983020572484,1,0.016506191234703777
10454,3156756,Skoda,Octavia,8.779557455883728,8.971322112012762,-0.030046983020572484,1,0.016506191234703777
9440,3154581,Peugeot,Partner,9.878579916829944,10.021601494300402,-0.030046983020572484,1,0.016506191234703777
8198,3151676,Bmw,3 Series,10.644233711895351,10.48964372875366,-0.030046983020572484,1,0.016506191234703777
11134,3158157,Ford,S-Max,9.235032984566555,9.192220939862645,-0.030046983020572484,1,0.016506191234703777
8581,3152535,Bmw,1 Series,9.849559210510572,9.793841230740604,-0.030046983020572484,1,0.016506191234703777
16819,3168673,Audi,A1,9.28266103355581,9.359272692533864,-0.030046983020572484,1,0.016506191234703777
3773,3107356,Peugeot,Partner,9.65181591760738,9.65311891917549,-0.030046983020572484,1,0.016506191234703777
16427,3168079,Nissan,Qashqai,10.144235237798695,10.079351948125815,-0.030046983020572484,1,0.016506191234703777
7373,3141388,Seat,Arona,10.163926888594034,10.12497419435869,-0.030046983020572484,1,0.016506191234703777
9415,3154504,Bmw,4 Series,10.489884363149192,10.503204241144871,-0.030046983020572484,1,0.016506191234703777
11187,3158255,Renault,Clio,9.546455401949554,9.486825770949878,-0.030046983020572484,1,0.016506191234703777
13131,3162274,Mini,Hatch,9.612466578818832,9.35304062757694,-0.030046983020572484,1,0.016506191234703777
